"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/829a4f51-c882-4b64-81f3-abfb03a52ebe.html","2015-10-29 09:04:44 -0400","DDI-clinical-trial","evidence-supports","   7.6 Temazepam   ","Under steady-state conditions for duloxetine (20 mg qhs) and temazepam (30 mg qhs), the pharmacokinetics of duloxetine were not affected by co-administration. ","","ncit:negative","ncit:quantitative",,"duloxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","20","temazepam","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","30","UNK","Oral","Unk","UNK","Oral","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-06 15:56:02 -0500","DDI-clinical-trial","evidence-supports","Monoamine Oxidase Inhibitors – See WARNINGS .  ","Haloperidol – When a single oral 5 mg dose of haloperidol was coadministered with nefazodone (200 mg BID) at steady state, haloperidol apparent clearance decreased by 35% with no significant increase in peak haloperidol plasma concentrations or time of peak. This change is of unknown clinical significance. Pharmacodynamic effects of haloperidol were generally not altered significantly. There were no changes in the pharmacokinetic parameters for nefazodone. Dosage adjustment of haloperidol may be necessary when coadministered with nefazodone.","","ncit:positive","ncit:quantitative",,"haloperidol","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","5","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","SD","Oral","1","BID","Oral","Unk","Unk","Unk","UNK","UNK","35","Percent","Decrease","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-09-10 15:01:13 -0400","drug-drug-interaction","evidence-supports","yclic Antidepressants (TCAs)   ","Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine. Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced. ","","ncit:positive","ncit:Qualitative",,"fluvoxamine maleate","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","clomipramine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-10-29 10:38:52 -0400","DDI-clinical-trial","evidence-supports","  Ketoconazole  ","In healthy, male, Caucasian patients (n=24), coadministration of the potent CYP3A4 inhibitor ketoconazole (200 mg b.i.d. for 6.5 days) increased the peak plasma levels and the AUC of a single 30-mg dose of mirtazapine by approximately 40% and 50%, respectively.    Caution should be exercised when coadministering mirtazapine with potent CYP3A4 inhibitors, HIV protease inhibitors, azole antifungals, erythromycin, or nefazodone.","","ncit:positive","ncit:quantitative",,"mirtazapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","30","ketoconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","SD","Oral","1","BID","Oral","6.5","24","50","Percent","Increase","Unk","UNK","UNK","40","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/829a4f51-c882-4b64-81f3-abfb03a52ebe.html","2015-10-29 09:00:42 -0400","DDI-clinical-trial","evidence-supports","ibition of CYP1A2 and CYP2D6   ","Concomitant administration of duloxetine 40 mg twice daily with fluvoxamine 100 mg, a potent CYP1A2 inhibitor, to CYP2D6 poor metabolizer subjects (n=14) resulted in a 6-fold increase in duloxetine AUC and Cmax.","","ncit:positive","ncit:quantitative",,"duloxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","40","fluvoxamine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","100","BID","Oral","Unk","UNK","Oral","Unk","Unk","6","Fold","Increase","Unk","UNK","UNK","6","Fold","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4259d9b1-de34-43a4-85a8-41dd214e9177.html","2015-11-02 14:01:03 -0500","DDI-clinical-trial","evidence-supports","","Imipramine and Other Tricyclic Antidepressants (TCAs) - In vitro studies suggest that citalopram is a relatively weak inhibitor of CYP2D6. Coadministration of Celexa (40 mg/day for 10 days) with the TCA imipramine (single dose of 100 mg), a substrate for CYP2D6, did not significantly affect the plasma concentrations of imipramine or citalopram. However, the concentration of the imipramine metabolite desipramine was increased by approximately 50%. The clinical significance of the desipramine change is unknown. Nevertheless, caution is indicated in the coadministration of TCAs with Celexa.","","ncit:negative","ncit:quantitative",,"citalopram","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","imipramine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","100","SD","Oral","1","Daily","Oral","10","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/cc9e1c8c-0e2b-44e2-878b-27057f786be9.html","2015-08-20 13:57:35 -0400","drug-drug-interaction","evidence-supports","beta blockers or diltiazem )   ","Experience with GILENYA in patients receiving concurrent therapy with drugs that slow the heart rate or atrioventricular conduction (e.g., beta blockers, digoxin, or heart rate-slowing calcium channel blockers such as diltiazem or verapamil) is limited. Because initiation of GILENYA treatment may result in an additional decrease in heart rate, concomitant use of these drugs during GILENYA initiation may be associated with severe bradycardia or heart block. Seek advice from the prescribing physician regarding the possibility to switch to drugs that do not slow the heart rate or atrioventricular conduction before initiating GILENYA. Patients who cannot switch, should have overnight continuous ECG monitoring after the first dose [see Dosage and Administration (2) and Warnings and Precautions (5.1)]","","ncit:positive","ncit:Qualitative",,"GILENYA","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","","calcium channel blockers","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-09-14 11:03:10 -0400","DDI-clinical-trial","evidence-supports","y clinical effect.  Phenytoin  ","When a single oral 30 mg dose of paroxetine was administered at phenytoin steady state (300 mg once daily for 14 days), paroxetine AUC and T½ were reduced (by an average of 50% and 35%, respectively) compared to paroxetine administered alone. In a separate study, when a single oral 300 mg dose of phenytoin was administered at paroxetine steady state (30 mg once daily for 14 days), phenytoin AUC was slightly reduced (12% on average) compared to phenytoin administered alone. Since both drugs exhibit nonlinear pharmacokinetics, the above studies may not address the case where the 2 drugs are both being chronically dosed. No initial dosage adjustments are considered necessary when these drugs are coadministered; any subsequent adjustments should be guided by clinical effect (see ADVERSE REACTIONS: Postmarketing Reports).","","ncit:positive","ncit:quantitative",,"phenytoin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","300","paroxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","30","SD","Oral","1","Daily","Oral","14","Unk","50","Percent","Decrease","Unk","UNK","UNK","Unk","UNK","UNK","35","Percent","Decrease"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 13:06:41 -0400","DDI-clinical-trial","evidence-supports","2 in vivo .   OAT3 Substrates  ","There was an increase in mean cefaclor Cmax and AUC (1.43- and 1.54-fold, respectively), following repeated doses of teriflunomide, suggesting that teriflunomide is an inhibitor of organic anion transporter 3 (OAT3) in vivo [see Drug Interactions (7)].","","ncit:positive","ncit:quantitative",,"teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","cefaclor","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","1.54","Fold","Increase","Unk","UNK","UNK","1.43","Fold","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/3e593725-3fc9-458e-907d-19d51d5a7f9c.html","2015-09-29 11:28:40 -0400","drug-drug-interaction","evidence-supports","se in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type IC antiarrhythmics propafenone and flecainide). While all the SSRIs, e.g., fluoxetine, sertraline, paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","","phenothiazines","dikbD2R:drug-group","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 14:15:20 -0400","DDI-clinical-trial","evidence-supports","","Olanzapine    In subjects who had received EMSAM 6 mg per 24 hours for 10 days, co-administration with olanzapine, a substrate for CYP1A2, CYP2D6, and possibly CYP2A6, did not affect the pharmacokinetics of selegiline or olanzapine [see Drug Interactions (7.4) and (7.5)].","","ncit:negative","ncit:quantitative",,"olanzapine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","EMSAM","dikbD2R:drug-product","dikbD2R:object-drug-of-interaction","6","Daily","transdermal","10","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4259d9b1-de34-43a4-85a8-41dd214e9177.html","2015-11-02 14:00:45 -0500","DDI-clinical-trial","evidence-supports","","Imipramine and Other Tricyclic Antidepressants (TCAs) - In vitro studies suggest that citalopram is a relatively weak inhibitor of CYP2D6. Coadministration of Celexa (40 mg/day for 10 days) with the TCA imipramine (single dose of 100 mg), a substrate for CYP2D6, did not significantly affect the plasma concentrations of imipramine or citalopram. However, the concentration of the imipramine metabolite desipramine was increased by approximately 50%. The clinical significance of the desipramine change is unknown. Nevertheless, caution is indicated in the coadministration of TCAs with Celexa.","","ncit:positive","ncit:quantitative",,"desipramine","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","Unk","citalopram","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","UNK","UNK","Unk","Daily","Oral","10","Unk","Unk","UNK","UNK","Unk","UNK","UNK","50","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 13:28:11 -0400","DDI-clinical-trial","evidence-supports","","Alprazolam    In subjects who had received EMSAM 6 mg per 24 hours for 7 days, co-administration with alprazolam (15 mg per day), a CYP3A4 and CYP3A5 substrate, did not affect the pharmacokinetics of alprazolam or selegiline [see Drug Interactions (7.4) and (7.5)]. ","","ncit:negative","ncit:quantitative",,"EMSAM","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","6","alprazolam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","15","Daily","Oral","7","Daily","transdermal","7","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a9ff32c4-3bcf-4e51-ae8c-81ff0191ec35.html","2015-10-28 17:20:54 -0400","DDI-clinical-trial","evidence-supports",", metoprolol , atomoxetine )   ","In vitro studies showed minimal inhibitory effect of desvenlafaxine on CYP2D6. Clinical studies have shown that desvenlafaxine does not have a clinically relevant effect on CYP2D6 metabolism at the dose of 100 mg daily. When desvenlafaxine succinate was administered at a dose of 100 mg daily in conjunction with a single 50 mg dose of desipramine, a CYP2D6 substrate, the Cmax and AUC of desipramine increased approximately 25% and 17%, respectively. When 400 mg (8 times the recommended 50 mg dose) was administered, the Cmax and AUC of desipramine increased approximately 50% and 90%, respectively. Concomitant use of desvenlafaxine with a drug metabolized by CYP2D6 can result in higher concentrations of that drug [see Drug Interactions (7.5)].","","ncit:positive","ncit:quantitative",,"desipramine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","500","desvenlafaxine succinate","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","100","SD","Oral","1","Daily","Oral","Unk","Unk","17","Percent","Increase","Unk","UNK","UNK","25","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:25:55 -0500","drug-drug-interaction","evidence-supports","Clinical Pharmacology (12.3) ].   Inducers of CYP2B6    ","Ritonavir, Lopinavir, and Efavirenz: Concomitant treatment with these drugs can decrease bupropion and hydroxybupropion exposure. Dosage increase of WELLBUTRIN XL may be necessary when coadministered with ritonavir, lopinavir, or efavirenz but should not exceed the maximum recommended dose [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"bupropion","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Efavirenz","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
